,Drug_ID,Smiles,Selfies
381,PubChem7848781,CCN(Cc1ccccc1)C(=O)COC(=O)c1ccc2c(c1)NC(=O)CCS2,[C][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2]
382,PubChem7848828,O=C1CCSc2ccc(C(=O)OCC(=O)c3ccccc3F)cc2N1,[O][=C][C][C][S][C][=C][C][=C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][=C][Ring2][Ring1][Ring1][N][Ring2][Ring1][Branch2]
383,PubChem7848830,C[C@@H]1CCC[C@H](C)N1C(=O)COC(=O)c1ccc2c(c1)NC(=O)CCS2,[C][C@@H1][C][C][C][C@H1][Branch1][C][C][N][Ring1][#Branch1][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2]
384,PubChem7848873,C[C@H]1[C@H](C)CCC[C@H]1NC(=O)[C@@H](C)OC(=O)CN(C)S(=O)(=O)c1ccc(F)cc1,[C][C@H1][C@H1][Branch1][C][C][C][C][C][C@H1][Ring1][#Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][C][C][O][C][=Branch1][C][=O][C][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
385,PubChem7848928,COC(=O)c1ccc2c(=O)n(Cc3ccco3)c(S[C@H]3CCCCC3=O)nc2c1,[C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][C][=C][C][=C][O][Ring1][Branch1][C][Branch1][O][S][C@H1][C][C][C][C][C][Ring1][=Branch1][=O][=N][C][Ring2][Ring1][Branch1][=C][Ring2][Ring1][=Branch2]
386,PubChem7849036,COC(=O)c1ccc2c(=O)n(C[C@@H](C)O)c(S[C@@H](C)C(=O)N3CCCC3)nc2c1,[C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C@@H1][Branch1][C][C][O][C][Branch1][P][S][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][=N][C][Ring2][Ring1][Branch1][=C][Ring2][Ring1][=Branch2]
387,PubChem7849171,Cc1ccc(NC(=O)COC(=O)c2cc(S(C)(=O)=O)ccc2C)cc1F,[C][C][=C][C][=C][Branch2][Ring1][#C][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][=C][C][=C][Ring1][#Branch2][C][C][=C][Ring2][Ring1][Branch2][F]
388,PubChem7849349,Cc1ccc(S(C)(=O)=O)cc1C(=O)OCC(=O)N[C@H](C)c1ccc(F)cc1F,[C][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C@H1][Branch1][C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F]
389,PubChem7849400,CCOC(=O)N1CCN(C(=O)COC(=O)c2cc(S(C)(=O)=O)ccc2C)CC1,[C][C][O][C][=Branch1][C][=O][N][C][C][N][Branch2][Ring1][=C][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][=C][C][=C][Ring1][#Branch2][C][C][C][Ring2][Ring1][#Branch1]
390,PubChem7849409,CCCNC(=O)COC(=O)c1cc(S(C)(=O)=O)ccc1C,[C][C][C][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][=C][C][=C][Ring1][#Branch2][C]
391,PubChem7849414,Cc1ccc(S(C)(=O)=O)cc1C(=O)OCC(=O)N[C@H]1CCCC[C@H]1C,[C][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C@H1][C][C][C][C][C@H1][Ring1][=Branch1][C]
392,PubChem17396876,COc1cccc(C(Nc2ncnc3c2cnn3-c2ccc(F)cc2)c2nccn2C)c1,[C][O][C][=C][C][=C][C][Branch2][Ring2][=Branch1][C][Branch2][Ring1][#Branch2][N][C][=N][C][=N][C][=C][Ring1][=Branch1][C][=N][N][Ring1][Branch1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=N][C][=C][N][Ring1][Branch1][C][=C][Ring2][Ring1][=C]
393,PubChem17397783,O=C(CN1C(=O)CC2(CCCCC2)C1=O)c1ccc2ccccc2c1,[O][=C][Branch2][Ring1][=Branch1][C][N][C][=Branch1][C][=O][C][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][Ring1][O][=O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2]
394,PubChem17397801,COc1ccccc1Cn1c(=O)c2ccccc2n2c(SCC(=O)N3CCC(C)CC3)nnc12,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Branch2][Ring1][C][S][C][C][=Branch1][C][=O][N][C][C][C][Branch1][C][C][C][C][Ring1][#Branch1][=N][N][=C][Ring2][Ring1][=Branch2][Ring1][S]
395,PubChem17397803,COC(=O)CNC(=O)c1csc(-c2ccc(OC)c(OC)c2)n1,[C][O][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][=C][S][C][Branch1][P][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][#Branch2][=N][Ring1][#C]
396,PubChem17397805,CCCC(OC(=O)c1ccc(N(C)C)cc1)C(=O)Nc1cc(C)on1,[C][C][C][C][Branch2][Ring1][Branch1][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][N][Branch1][C][C][C][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][N][C][C][=C][Branch1][C][C][O][N][=Ring1][=Branch1]
397,PubChem17397807,Cc1cc(NC(=O)C(C)OC(=O)c2cc(F)ccc2C)no1,[C][C][=C][C][Branch2][Ring1][O][N][C][=Branch1][C][=O][C][Branch1][C][C][O][C][=Branch1][C][=O][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][=N][O][Ring2][Ring1][Branch1]
398,PubChem17397808,CC1(c2ccccc2)NC(=O)N(Cc2cccc(Br)c2)C1=O,[C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][N][Branch1][=N][C][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1][C][Ring2][Ring1][Ring2][=O]
399,PubChem7847515,CCc1cc(C(=O)OCC(=O)Nc2ccccc2Br)sc1C,[C][C][C][C][=C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][S][C][=Ring2][Ring1][Ring1][C]
400,PubChem7848181,COc1cccc(-c2noc(COC(=O)c3ccc4c(c3)NC(=O)CCS4)n2)c1,[C][O][C][=C][C][=C][C][Branch2][Ring2][=Branch1][C][=N][O][C][Branch2][Ring1][O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2][=N][Ring2][Ring1][Branch1][=C][Ring2][Ring1][O]
401,PubChem17397362,Nc1ncnc2sc3c(c12)CCN(C(=O)C1CCCCC1)C3,[N][C][=N][C][=N][C][S][C][=C][Branch1][=Branch1][C][Ring1][=Branch2][=Ring1][Branch1][C][C][N][Branch1][=N][C][=Branch1][C][=O][C][C][C][C][C][C][Ring1][=Branch1][C][Ring1][#C]
402,PubChem17397827,CC(C)NC(=O)CNC(=O)c1ccccc1-c1ccccc1,[C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
403,PubChem17397830,O=C(NCCCN1CCOCC1)c1ccc(C2SCCS2)cc1,[O][=C][Branch1][=N][N][C][C][C][N][C][C][O][C][C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch2][C][S][C][C][S][Ring1][Branch1][C][=C][Ring1][O]
404,PubChem17397832,COc1cc2ccccc2cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,[C][O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring1][#C]
405,PubChem17397834,CC(=O)N1CCCc2cc(S(=O)(=O)NC(C)c3ccccn3)ccc21,[C][C][=Branch1][C][=O][N][C][C][C][C][=C][C][Branch2][Ring1][Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][Branch1][C][C][C][=C][C][=C][C][=N][Ring1][=Branch1][=C][C][=C][Ring2][Ring1][C][Ring2][Ring1][=Branch1]
406,PubChem7849028,COC(=O)c1ccc2c(=O)n(C[C@H](C)O)c(SCC(=O)N3CCCC3=O)nc2c1,[C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C@H1][Branch1][C][C][O][C][Branch1][#C][S][C][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][=O][=N][C][Ring2][Ring1][Branch1][=C][Ring2][Ring1][=Branch2]
407,PubChem17397168,O=C(Nc1ccncc1)c1cc2ccccc2s1,[O][=C][Branch1][#Branch2][N][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2]
408,PubChem17397823,CC(C)CC(=O)N1CCN(c2cnn(-c3ccccc3)c(=O)c2Cl)CC1,[C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][N][Branch2][Ring1][#Branch1][C][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=Ring1][=N][Cl][C][C][Ring2][Ring1][Ring2]
409,PubChem17397824,CC(C)CCN1C(=O)c2ccc(C(=O)NC3CC3)cc2C1=O,[C][C][Branch1][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][O][C][=Branch1][C][=O][N][C][C][C][Ring1][Ring1][C][=C][Ring1][N][C][Ring1][S][=O]
410,PubChem7849434,CC(=O)c1ccc(NC(=O)[C@H](C)OC(=O)/C=C/c2ccccc2C)cc1,[C][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][Ring2][Ring1][#Branch1]
411,PubChem17397189,COc1cc(CNC(=O)c2cc(Cl)ccc2Cl)cc(OC)c1OC,[C][O][C][=C][C][Branch2][Ring1][Ring1][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Cl][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][Ring2][O][C]
412,PubChem7847484,COc1ccc(CCNC(=O)CSc2ccc(C(C)(C)C)cc2)cc1OC,[C][O][C][=C][C][=C][Branch2][Ring1][N][C][C][N][C][=Branch1][C][=O][C][S][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][#Branch1][O][C]
413,PubChem7847104,CCc1nc2ccccc2c(C(=O)O[C@@H](C)C(=O)N[C@@H](C)CCc2ccccc2)c1C,[C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][=N][C][=Branch1][C][=O][O][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][N][C]
414,PubChem7847645,O=C(COC(=O)CNS(=O)(=O)c1ccc2c(c1)CCCC2)Nc1ccccc1,[O][=C][Branch2][Ring1][S][C][O][C][=Branch1][C][=O][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][C][Ring1][#Branch1][N][C][=C][C][=C][C][=C][Ring1][=Branch1]
415,PubChem7849326,COC(=O)c1ccc2c(=O)n(C[C@H]3CCCO3)c(S[C@H]3CCCCC3=O)nc2c1,[C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][C@H1][C][C][C][O][Ring1][Branch1][C][Branch1][O][S][C@H1][C][C][C][C][C][Ring1][=Branch1][=O][=N][C][Ring2][Ring1][Branch1][=C][Ring2][Ring1][=Branch2]
416,PubChem7847827,COc1ccc(CNC(=O)[C@@H](C)Sc2c(Cl)cccc2Cl)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][Branch2][C][N][C][=Branch1][C][=O][C@@H1][Branch1][C][C][S][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl][C][=C][Ring2][Ring1][Branch1]
417,PubChem7847193,Cc1ccc(-c2nn(-c3ccccc3)cc2C(=O)O[C@H](C)C(=O)N2CCCC2)cc1,[C][C][=C][C][=C][Branch2][Ring2][=Branch1][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][O][C][=Branch1][C][=O][O][C@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][=C][Ring2][Ring1][=N]
418,PubChem7847251,Cc1cc(C(=O)COC(=O)COc2ccccc2Cl)c(C)n1Cc1cccs1,[C][C][=C][C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=C][Branch1][C][C][N][Ring2][Ring1][Branch1][C][C][=C][C][=C][S][Ring1][Branch1]
419,PubChem7847254,O=C(COC(=O)COc1ccccc1Cl)N[C@H]1CCS(=O)(=O)C1,[O][=C][Branch2][Ring1][C][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][C@H1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][Ring1][#Branch1]
420,PubChem7848327,COc1ccc2c(COC(=O)c3ccc4c(c3)NC(=O)CCS4)cc(=O)oc2c1,[C][O][C][=C][C][=C][C][Branch2][Ring1][O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2][=C][C][=Branch1][C][=O][O][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][O]
421,PubChem7848338,COC(=O)c1cc(COC(=O)c2ccc3c(c2)NC(=O)CCS3)oc1C,[C][O][C][=Branch1][C][=O][C][C][=C][Branch2][Ring1][O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2][O][C][=Ring2][Ring1][Branch1][C]
422,PubChem7848810,CCN(C(=O)COC(=O)c1ccc2c(c1)NC(=O)CCS2)c1ccccc1,[C][C][N][Branch2][Ring1][#C][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1]
423,PubChem7848947,CC[C@H](C)/C(C)=N\Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],[C][C][C@H1][Branch1][C][C][/C][Branch1][C][C][=N][\N][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][N+1][=Branch1][C][=O][O-1]
424,PubChem7849227,Cc1ccc(S(C)(=O)=O)cc1C(=O)OCCOc1ccccc1,[C][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][O][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1]
425,PubChem7849274,Cc1ccc(S(C)(=O)=O)cc1C(=O)OCC(=O)N(C)C,[C][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][Branch1][C][C][C]
426,PubChem7849380,Cc1ccc(S(C)(=O)=O)cc1C(=O)OCC(=O)NCCC(C)C,[C][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][C][C][Branch1][C][C][C]
427,PubChem7849392,Cc1ccc(S(C)(=O)=O)cc1C(=O)OCC(=O)NCC12CC3CC(CC(C3)C1)C2,[C][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][C][C][C][C][C][Branch1][O][C][C][Branch1][Ring2][C][Ring1][=Branch1][C][Ring1][=Branch2][C][Ring1][#Branch2]
428,PubChem17396865,Cc1cnc(NC(=O)CNC(=O)c2ccccc2F)s1,[C][C][=C][N][=C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][F][S][Ring2][Ring1][Ring1]
429,PubChem17397983,Cc1ccc(S(=O)(=O)NC(c2ccccc2)c2nccn2C)cc1C,[C][C][=C][C][=C][Branch2][Ring1][N][S][=Branch1][C][=O][=Branch1][C][=O][N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][=C][N][Ring1][Branch1][C][C][=C][Ring2][Ring1][#Branch1][C]
430,PubChem7848127,CC(C)CCC(=O)OCC(=O)Nc1ccc2c(c1)OC(F)(F)O2,[C][C][Branch1][C][C][C][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][Branch1][C][F][Branch1][C][F][O][Ring1][Branch2]
431,PubChem7848274,Cc1[nH]c2ccccc2c1C(=O)[C@H](C)OC(=O)CCC(C)C,[C][C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][=Branch2][C][=Branch1][C][=O][C@H1][Branch1][C][C][O][C][=Branch1][C][=O][C][C][C][Branch1][C][C][C]
432,PubChem17397914,CSc1ccc(NC(=O)COC(=O)c2ccc(C)c(O)c2)cc1,[C][S][C][=C][C][=C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][Branch1][C][O][=C][Ring1][Branch2][C][=C][Ring2][Ring1][Branch1]
433,PubChem47206143,COC(=O)COc1ccc(NC(=O)NCC2CC2)cc1,[C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][=N][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Ring1][C][=C][Ring1][=C]
434,PubChem7847291,CC(C)[C@H](OC(=O)COc1ccccc1Cl)C(=O)NC(N)=O,[C][C][Branch1][C][C][C@H1][Branch1][P][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=Branch1][C][=O][N][C][Branch1][C][N][=O]
435,PubChem7847360,Fc1cccc(Cl)c1C[NH2+]C1CCCCC1,[F][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][NH2+1][C][C][C][C][C][C][Ring1][=Branch1]
436,PubChem7847716,CC(C)n1nccc1NC(=O)[C@H](C)OC(=O)c1ccc(-c2ccc(Cl)cc2)s1,[C][C][Branch1][C][C][N][N][=C][C][=C][Ring1][Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][S][Ring1][N]
437,PubChem7847717,O=C(COc1ccccc1Br)NCCCc1ccccc1,[O][=C][Branch1][N][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][N][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
438,PubChem7847768,O=C(COC(=O)c1ccc(-c2ccc(Cl)cc2)s1)N[C@H]1CCS(=O)(=O)C1,[O][=C][Branch2][Ring1][O][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][S][Ring1][N][N][C@H1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][Ring1][#Branch1]
439,PubChem7847774,O=C(COC(=O)c1ccc(-c2ccc(Cl)cc2)s1)NCc1cccs1,[O][=C][Branch2][Ring1][O][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][S][Ring1][N][N][C][C][=C][C][=C][S][Ring1][Branch1]
440,PubChem7848319,Cc1cc(NC(=O)COC(=O)CCC(C)C)ccc1Br,[C][C][=C][C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][C][C][Branch1][C][C][C][=C][C][=C][Ring2][Ring1][C][Br]
441,PubChem7849499,Cc1ccccc1/C=C/C(=O)OCC(=O)NC(=O)NC(C)C,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][Branch1][C][C][C]
442,PubChem7847603,C[C@H](C#N)OC(=O)CNS(=O)(=O)c1ccc2c(c1)CCCC2,[C][C@H1][Branch1][Ring1][C][#N][O][C][=Branch1][C][=O][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][C][Ring1][#Branch1]
443,PubChem7847562,O=C(COc1ccccc1Br)Nc1cc(Cl)ccc1F,[O][=C][Branch1][N][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][F]
